timesteps,actor_loss,critic_loss,ent_coef,mean_reward
57000,51.569210052490234,8.158866882324219,0.10955952852964401,-1.883843146433981
58000,50.753997802734375,3.9733433723449707,0.10835946351289749,-2.122604113954614
59000,54.585845947265625,3.4874324798583984,0.09970862418413162,-2.0160636404038526
60000,56.86353302001953,5.4843549728393555,0.10131288319826126,-1.8567260170074151
61000,54.670902252197266,6.587008953094482,0.10396239906549454,-1.6908589853338198
62000,53.48661804199219,3.937018632888794,0.10203757137060165,-1.3993476243655278
63000,61.70530319213867,4.689567565917969,0.09729573130607605,-1.5589740184390757
64000,47.48810577392578,2.587756633758545,0.10113620012998581,-1.5817493042087662
65000,59.52446746826172,3.0616273880004883,0.10060914605855942,-1.8640213989277181
66000,54.63700485229492,2.6358089447021484,0.10150405019521713,-1.853104726724574
67000,59.130638122558594,2.084080696105957,0.09457790106534958,-1.3977654828304948
68000,46.31428527832031,6.994154930114746,0.09702254831790924,-1.3476151685848745
69000,49.912620544433594,3.270533800125122,0.09869332611560822,-1.680488931310363
70000,41.950714111328125,1.1314258575439453,0.09323638677597046,-1.522385642951289
71000,54.02726364135742,2.7001495361328125,0.09386195987462997,-2.04964227652119
72000,50.605194091796875,3.9864912033081055,0.0906311497092247,-1.816055723889647
73000,49.172855377197266,1.782135248184204,0.0873698815703392,-1.6872313087289803
74000,51.43724822998047,4.146054744720459,0.09030241519212723,-1.534421623503571
75000,50.993408203125,3.8441405296325684,0.09018383920192719,-1.5645972979837097
76000,47.52604293823242,2.662583351135254,0.08474141359329224,-1.8591729301122177
77000,45.31563949584961,3.6835989952087402,0.08854835480451584,-1.738998606198249
78000,46.41249084472656,5.110151290893555,0.08653120696544647,-1.8774562071623513
79000,41.967830657958984,3.5089163780212402,0.08651330322027206,-1.7693782797240711
80000,45.59882736206055,5.661927223205566,0.08680053055286407,-1.414356715196991
81000,42.87050247192383,2.695740222930908,0.08161890506744385,-1.558926403756137
82000,46.075462341308594,4.647330284118652,0.08721258491277695,-1.6488051714345637
83000,52.369422912597656,5.009833335876465,0.07930539548397064,-1.5559049257958903
84000,50.548118591308594,1.7864086627960205,0.0842311903834343,-1.3098520075351772
85000,45.878082275390625,3.6203622817993164,0.08197794109582901,-1.6690953486696234
86000,38.89371109008789,1.9099276065826416,0.08114307373762131,-1.6381732764521293
87000,52.963218688964844,4.186105251312256,0.08166787773370743,-2.0613930893829675
88000,55.53425216674805,3.4221906661987305,0.08106788992881775,-1.434220291527934
89000,43.132041931152344,2.7164011001586914,0.08246772736310959,-1.6394540348598747
90000,54.564674377441406,5.754426002502441,0.0809423178434372,-1.2582827291261964
91000,41.38256072998047,2.890254497528076,0.0794217437505722,-1.74868343797556
92000,40.879207611083984,5.606529235839844,0.07509685307741165,-2.1856328520061217
93000,37.49665832519531,2.4179742336273193,0.0807110071182251,-2.9672852689473657
94000,43.36601257324219,9.403804779052734,0.07612335681915283,-2.0876345010432997
95000,57.2369499206543,2.9091577529907227,0.07817889004945755,-2.3350102881417842
96000,43.24187088012695,7.318225383758545,0.07466448843479156,-1.3036426727708168
97000,44.38709259033203,2.7241201400756836,0.07086711376905441,-1.658751058910275
98000,55.720611572265625,7.175652503967285,0.07243018597364426,-1.8165082552146632
99000,40.577762603759766,3.4198460578918457,0.0735083818435669,-2.1269571209263596
100000,45.35612487792969,2.6405327320098877,0.07256060093641281,-1.8102444021848823
